"cust","x","t.x","litt","sales","first","T.cal"
46312,5,32.8571428571429,6.97818928840154,500,2018-09-15,54.2857142857143
46313,0,0,0,110,2019-01-19,36.2857142857143
46314,5,16.7142857142857,4.00333878399937,1080,2019-05-06,21
46315,0,0,0,91,2017-12-31,91.1428571428571
46316,0,0,0,150,2018-02-13,84.8571428571429
46317,0,0,0,130,2018-07-04,64.7142857142857
46318,1,23,3.13549421592915,240,2019-01-19,36.2857142857143
46319,0,0,0,160,2018-08-05,60.1428571428571
46320,0,0,0,460,2019-02-01,34.4285714285714
46321,0,0,0,230,2019-01-11,37.4285714285714
46322,1,0.142857142857143,-1.94591014905531,192,2018-11-24,44.2857142857143
46323,0,0,0,130,2018-08-18,58.2857142857143
46324,0,0,0,90,2018-10-12,50.4285714285714
46325,0,0,0,188.68,2018-02-21,83.7142857142857
46326,1,0.142857142857143,-1.94591014905531,160,2018-03-18,80.1428571428571
46327,1,24.2857142857143,3.18988828799495,295,2018-04-09,77
46328,7,39.1428571428571,7.99223212350204,1666,2018-11-19,45
46329,18,12.2857142857143,-19.2916368948951,3960,2018-09-24,53
46330,0,0,0,130,2018-02-21,83.7142857142857
46331,12,42.4285714285714,-9.64344197491316,2170,2018-07-12,63.5714285714286
46332,3,3.42857142857143,-2.10006082888257,620,2018-04-11,76.7142857142857
46333,0,0,0,130,2017-08-11,111.428571428571
46334,0,0,0,130,2018-03-10,81.2857142857143
46335,0,0,0,80,2018-02-24,83.2857142857143
46336,1,0.285714285714286,-1.25276296849537,936,2019-02-28,30.5714285714286
46337,0,0,0,360,2018-10-10,50.7142857142857
46338,0,0,0,110,2018-05-04,73.4285714285714
46339,1,0.142857142857143,-1.94591014905531,260,2018-10-14,50.1428571428571
46340,1,0.142857142857143,-1.94591014905531,233.21,2017-04-02,130.142857142857
46341,0,0,0,110,2018-11-14,45.7142857142857
46342,0,0,0,180,2018-10-03,51.7142857142857
46343,0,0,0,80,2019-04-11,24.5714285714286
46344,0,0,0,360,2019-06-13,15.5714285714286
46345,0,0,0,169.81,2017-09-05,107.857142857143
46346,0,0,0,110,2018-07-04,64.7142857142857
46347,1,0.142857142857143,-1.94591014905531,210,2018-06-10,68.1428571428571
46348,5,58.4285714285714,11.3622107745732,957.36,2017-05-31,121.714285714286
46349,2,9.42857142857143,1.82849147849678,580,2019-03-20,27.7142857142857
46350,5,1.28571428571429,-7.24464409548857,1250,2017-07-12,115.714285714286
46351,0,0,0,110,2018-02-19,84
46352,2,70,2.99164228830247,405,2017-05-09,124.857142857143
46353,50,59.1428571428571,-18.8141565579838,24460,2017-12-27,91.7142857142857
46354,1,0.285714285714286,-1.25276296849537,230,2019-05-02,21.5714285714286
46355,0,0,0,130,2017-03-31,130.428571428571
46356,3,37.7142857142857,4.55445981204841,397,2018-07-16,63
46357,4,105.857142857143,8.63120365175876,744.53,2017-08-24,109.571428571429
46358,1,0.285714285714286,-1.25276296849537,270,2018-01-19,88.4285714285714
46359,0,0,0,169.81,2018-05-12,72.2857142857143
46360,1,8.28571428571429,2.11453286149111,220,2019-05-01,21.7142857142857
46361,4,41.1428571428571,6.6386746324809,550,2018-08-31,56.4285714285714
46362,0,0,0,120,2019-03-11,29
46363,0,0,0,50,2017-06-01,121.571428571429
46364,1,8.28571428571429,2.11453286149111,380,2018-09-08,55.2857142857143
46365,3,4.42857142857143,-0.787874439916403,311.33,2018-03-08,81.5714285714286
46366,0,0,0,700,2019-06-03,17
46367,1,0.142857142857143,-1.94591014905531,220,2018-08-31,56.4285714285714
46368,0,0,0,94.34,2017-04-07,129.428571428571
46369,1,0.285714285714286,-1.25276296849537,240,2018-12-03,43
46370,12,17.5714285714286,-5.76857123511634,1726,2018-10-22,49
46371,0,0,0,90,2017-05-10,124.714285714286
46372,0,0,0,200,2017-03-10,133.428571428571
46373,0,0,0,300,2019-03-25,27
46374,6,2.57142857142857,-5.31935323363599,1350,2017-10-22,101.142857142857
46375,0,0,0,130,2018-11-10,46.2857142857143
46376,2,66,2.24157774488599,543.96,2018-04-01,78.1428571428571
46377,0,0,0,100,2018-11-08,46.5714285714286
46378,0,0,0,130,2017-10-15,102.142857142857
46379,4,57.5714285714286,2.60744489396156,419.8,2017-09-19,105.857142857143
46380,5,12.1428571428571,1.89955647398307,1020.57,2017-12-31,91.1428571428571
46381,0,0,0,360,2018-03-30,78.4285714285714
46382,1,25.8571428571429,3.25258688221051,350,2018-07-21,62.2857142857143
46383,0,0,0,90,2018-11-13,45.8571428571429
46384,0,0,0,100,2018-09-06,55.5714285714286
46385,1,0.285714285714286,-1.25276296849537,301.89,2017-05-28,122.142857142857
46386,3,1,-3.7582889054861,760,2019-08-10,7.28571428571429
46387,3,76.2857142857143,0.438913042175775,511.51,2017-02-28,134.857142857143
46388,0,0,0,200,2018-11-05,47
46389,9,22.5714285714286,0.182487897356611,1061,2018-10-02,51.8571428571429
46390,0,0,0,120,2018-12-30,39.1428571428571
46391,0,0,0,140,2018-01-19,88.4285714285714
46392,0,0,0,260,2018-12-29,39.2857142857143
46393,0,0,0,396,2018-05-03,73.5714285714286
46394,0,0,0,500,2018-08-02,60.5714285714286
46395,0,0,0,240,2018-03-09,81.4285714285714
46396,0,0,0,80,2017-09-07,107.571428571429
46397,0,0,0,130,2019-08-17,6.28571428571429
46398,0,0,0,105,2018-07-13,63.4285714285714
46399,0,0,0,100,2019-08-07,7.71428571428571
46400,1,0.142857142857143,-1.94591014905531,800,2019-03-24,27.1428571428571
46401,0,0,0,130,2018-11-15,45.5714285714286
46402,1,0.142857142857143,-1.94591014905531,170,2019-02-17,32.1428571428571
46403,0,0,0,500,2018-03-16,80.4285714285714
46404,1,1.14285714285714,0.133531392624523,1650,2018-12-01,43.2857142857143
46405,0,0,0,391,2017-08-31,108.571428571429
46406,0,0,0,100,2018-11-02,47.4285714285714
46407,2,12.8571428571429,0.596816071621522,315,2017-07-05,116.714285714286
46408,10,84.1428571428571,8.55758258593125,1380,2017-09-16,106.285714285714
46409,0,0,0,132.08,2017-09-15,106.428571428571
46410,0,0,0,297.5,2019-08-30,4.42857142857143
46411,1,19,2.94443897916644,200,2017-03-12,133.142857142857
46412,1,0.571428571428571,-0.559615787935423,700,2019-06-02,17.1428571428571
46413,0,0,0,4500,2018-11-29,43.5714285714286
46414,0,0,0,350,2018-07-14,63.2857142857143
46415,0,0,0,400,2018-04-12,76.5714285714286
46416,1,7.71428571428571,2.04307389750896,355,2018-09-29,52.2857142857143
46417,1,14.4285714285714,2.66921036778595,210,2018-11-10,46.2857142857143
46418,0,0,0,80,2017-05-08,125
46419,0,0,0,120,2017-12-16,93.2857142857143
46420,0,0,0,188.68,2018-04-07,77.2857142857143
46421,0,0,0,150,2018-12-14,41.4285714285714
46422,2,0.285714285714286,-3.89182029811063,209.34,2017-04-10,129
46423,3,43.5714285714286,8.00966629966065,450,2018-03-20,79.8571428571429
46424,0,0,0,75.47,2017-08-29,108.857142857143
46425,0,0,0,1300,2018-11-29,43.5714285714286
46426,2,4.28571428571429,1.51982575374441,430,2018-12-31,39
46427,118,17.5714285714286,-226.439343758179,12729,2019-01-10,37.5714285714286
46428,3,1.28571428571429,-3.12968024606373,1353.21,2017-06-08,120.571428571429
46429,1,16.5714285714286,2.80768004205105,897.19,2018-04-26,74.5714285714286
46430,0,0,0,80,2018-10-17,49.7142857142857
46431,1,0.142857142857143,-1.94591014905531,495,2018-10-13,50.2857142857143
46432,5,108.857142857143,5.37056690351607,768.68,2017-03-07,133.857142857143
46433,2,5.85714285714286,2.14843441316679,200,2018-10-20,49.2857142857143
46434,0,0,0,235.85,2017-03-03,134.428571428571
46435,0,0,0,80,2018-04-04,77.7142857142857
46436,0,0,0,100,2018-09-19,53.7142857142857
46437,0,0,0,120,2018-08-04,60.2857142857143
46438,0,0,0,130,2019-01-11,37.4285714285714
46439,0,0,0,550,2019-05-23,18.5714285714286
46440,0,0,0,130,2018-09-08,55.2857142857143
46441,0,0,0,180,2018-04-07,77.2857142857143
46442,4,52.2857142857143,7.0780809740171,880.47,2018-04-07,77.2857142857143
46443,6,93.4285714285714,4.70688071114267,1406.38,2017-04-07,129.428571428571
46444,5,1,-8.63093845660846,665,2019-08-16,6.42857142857143
46445,0,0,0,300,2018-12-31,39
46446,0,0,0,250,2018-11-10,46.2857142857143
46447,1,22.5714285714286,3.11668488397165,200,2018-05-02,73.7142857142857
46448,0,0,0,260,2018-03-12,81
46449,0,0,0,60,2019-03-26,26.8571428571429
46450,0,0,0,110,2018-12-08,42.2857142857143
46451,0,0,0,260,2018-03-29,78.5714285714286
46452,0,0,0,100,2018-09-08,55.2857142857143
46453,1,65.1428571428571,4.17658266045907,442,2017-10-10,102.857142857143
46454,0,0,0,60,2018-03-06,81.8571428571429
46455,0,0,0,80,2017-08-21,110
46456,0,0,0,130,2018-02-26,83
46457,1,0.285714285714286,-1.25276296849537,160,2019-03-22,27.4285714285714
46458,0,0,0,122.64,2018-05-31,69.5714285714286
46459,0,0,0,94.34,2017-02-28,134.857142857143
46460,0,0,0,180,2019-01-25,35.4285714285714
46461,0,0,0,250,2017-04-29,126.285714285714
46462,3,75.7142857142857,5.11444358526854,571,2018-04-01,78.1428571428571
46463,3,24.5714285714286,3.04410585783823,1074.15,2017-12-23,92.2857142857143
46464,0,0,0,110,2018-11-16,45.4285714285714
46465,0,0,0,94.34,2017-11-24,96.4285714285714
46466,3,62.4285714285714,6.41998543151607,637.3,2017-09-13,106.714285714286
46467,0,0,0,130,2018-07-01,65.1428571428571
46468,0,0,0,580,2018-11-21,44.7142857142857
46469,0,0,0,130,2018-09-29,52.2857142857143
46470,3,71.5714285714286,4.32503970330028,630,2017-12-26,91.8571428571429
46471,0,0,0,100,2018-05-29,69.8571428571429
46472,1,0.142857142857143,-1.94591014905531,192,2019-04-27,22.2857142857143
46473,1,0.428571428571429,-0.847297860387204,358.49,2018-02-28,82.7142857142857
46474,0,0,0,460,2019-03-09,29.2857142857143
46475,0,0,0,311.32,2017-04-06,129.571428571429
46476,1,0.142857142857143,-1.94591014905531,178,2018-11-21,44.7142857142857
46477,3,9.42857142857143,-0.324301701000955,530,2018-10-24,48.7142857142857
46478,3,0.571428571428571,-5.14458326660599,530,2019-02-18,32
46479,0,0,0,130,2019-08-19,6
46480,6,47.1428571428571,8.50050165183525,915,2018-01-06,90.2857142857143
46481,0,0,0,96,2017-12-07,94.5714285714286
46482,0,0,0,180,2018-03-01,82.5714285714286
46483,0,0,0,90,2017-11-30,95.5714285714286
46484,1,7.71428571428571,2.04307389750896,340,2019-02-03,34.1428571428571
46485,15,97.7142857142857,21.7951911208843,1660.87,2017-09-13,106.714285714286
46486,1,0.428571428571429,-0.847297860387204,767,2019-03-21,27.5714285714286
46487,1,0.142857142857143,-1.94591014905531,122.64,2018-03-17,80.2857142857143
46488,3,43.1428571428571,5.09007678945645,900,2018-11-04,47.1428571428571
46489,0,0,0,130,2019-03-08,29.4285714285714
46490,2,1.71428571428571,-1.49392502531226,459.19,2018-05-02,73.7142857142857
46491,0,0,0,130,2017-04-08,129.285714285714
46492,3,1.28571428571429,-2.54189358116161,960,2017-06-06,120.857142857143
46493,1,0.142857142857143,-1.94591014905531,186,2017-10-31,99.8571428571429
46494,1,12.8571428571429,2.55389952127495,200,2018-03-10,81.2857142857143
46495,0,0,0,808,2019-06-03,17
46496,4,125.714285714286,7.62019046293117,670.98,2017-05-01,126
46497,2,0.285714285714286,-3.89182029811063,483.66,2018-03-07,81.7142857142857
46498,0,0,0,130,2017-06-08,120.571428571429
46499,2,23.7142857142857,1.21412517578995,368.68,2017-05-20,123.285714285714
46500,0,0,0,350,2019-04-05,25.4285714285714
46501,0,0,0,180,2019-09-08,3.14285714285714
46502,8,38.2857142857143,6.13680992750775,1050,2018-10-02,51.8571428571429
46503,0,0,0,360,2018-10-19,49.4285714285714
46504,0,0,0,380,2019-03-21,27.5714285714286
46505,0,0,0,330,2018-08-29,56.7142857142857
46506,3,75.2857142857143,9.47188797653712,474.06,2017-04-01,130.285714285714
46507,0,0,0,105,2018-09-10,55
46508,1,33,3.49650756146648,260,2018-04-13,76.4285714285714
46509,2,32.1428571428571,5.22596609225495,519.06,2018-02-04,86.1428571428571
46510,0,0,0,150,2018-12-25,39.8571428571429
46511,1,0.142857142857143,-1.94591014905531,330.19,2018-04-20,75.4285714285714
46512,0,0,0,80,2018-07-29,61.1428571428571
46513,2,75.8571428571429,6.63181354210096,300,2017-06-11,120.142857142857
46514,1,0.285714285714286,-1.25276296849537,290,2017-07-31,113
46515,38,70.2857142857143,-0.905450175101365,4070.85,2018-02-19,84
46516,2,5.71428571428571,-0.228258651980978,790,2019-06-22,14.2857142857143
46517,0,0,0,510,2019-02-14,32.5714285714286
46518,0,0,0,210,2018-04-07,77.2857142857143
46519,1,5.42857142857143,1.69167601067107,210,2018-11-03,47.2857142857143
46520,1,0.142857142857143,-1.94591014905531,440,2019-09-05,3.57142857142857
46521,0,0,0,60,2018-10-28,48.1428571428571
46522,1,3.57142857142857,1.27296567581289,250,2018-12-20,40.5714285714286
46523,16,74.2857142857143,4.46882278111577,2023,2018-04-06,77.4285714285714
46524,0,0,0,75.47,2017-04-30,126.142857142857
46525,0,0,0,90,2018-11-30,43.4285714285714
46526,0,0,0,50,2019-04-04,25.5714285714286
46527,2,0.285714285714286,-3.89182029811063,517,2018-09-29,52.2857142857143
46528,0,0,0,180,2019-04-13,24.2857142857143
46529,7,31.2857142857143,-1.06949483380694,1101,2018-11-06,46.8571428571429
46530,0,0,0,515,2019-09-11,2.71428571428571
46531,2,4.14285714285714,-0.559615787935423,441.51,2018-04-12,76.5714285714286
46532,0,0,0,80,2019-01-19,36.2857142857143
46533,10,16.8571428571429,-14.083823082869,1270,2017-05-01,126
46534,0,0,0,140,2018-05-22,70.8571428571429
46535,5,121.142857142857,3.35265291825126,927.51,2017-04-17,128
46536,0,0,0,103.77,2017-03-10,133.428571428571
46537,0,0,0,188.68,2017-11-10,98.4285714285714
46538,0,0,0,180,2018-12-01,43.2857142857143
46539,2,8.28571428571429,0.151230969723932,900,2017-07-03,117
46540,0,0,0,130,2018-06-09,68.2857142857143
46541,0,0,0,340,2017-04-30,126.142857142857
46542,0,0,0,50,2019-04-02,25.8571428571429
46543,0,0,0,2244.35,2017-10-19,101.571428571429
46544,0,0,0,130,2019-08-23,5.42857142857143
46545,0,0,0,140,2019-06-28,13.4285714285714
46546,1,0.571428571428571,-0.559615787935423,600,2018-08-21,57.8571428571429
46547,0,0,0,240,2018-01-04,90.5714285714286
46548,9,9.14285714285714,-5.67644475745994,1170,2018-06-24,66.1428571428571
46549,0,0,0,130,2019-04-05,25.4285714285714
46550,0,0,0,125,2018-08-31,56.4285714285714
46551,1,0.142857142857143,-1.94591014905531,182,2018-04-28,74.2857142857143
46552,0,0,0,510,2018-11-13,45.8571428571429
46553,0,0,0,140,2018-08-04,60.2857142857143
46554,0,0,0,566.04,2018-01-25,87.5714285714286
46555,2,102.857142857143,2.68604105961049,308,2017-03-02,134.571428571429
46556,0,0,0,130,2018-05-05,73.2857142857143
46557,6,103.142857142857,12.1093798018317,820.45,2017-03-11,133.285714285714
46558,0,0,0,1000,2018-03-26,79
46559,0,0,0,80,2018-04-01,78.1428571428571
46560,0,0,0,110,2018-07-02,65
46561,0,0,0,130,2019-03-24,27.1428571428571
46562,0,0,0,648,2017-12-29,91.4285714285714
46563,1,0.285714285714286,-1.25276296849537,192,2017-07-08,116.285714285714
46564,0,0,0,160,2018-09-08,55.2857142857143
46565,2,4.85714285714286,0.267062785249045,552.5,2018-05-30,69.7142857142857
46566,1,0.285714285714286,-1.25276296849537,310,2019-04-20,23.2857142857143
46567,8,81.8571428571429,12.4555163759841,1588,2018-03-03,82.2857142857143
46568,0,0,0,230,2019-06-15,15.2857142857143
46569,0,0,0,115,2019-04-26,22.4285714285714
46570,0,0,0,250,2018-02-23,83.4285714285714
46571,0,0,0,110,2018-05-14,72
46572,1,0.428571428571429,-0.847297860387204,860,2018-03-05,82
46573,0,0,0,70,2018-08-09,59.5714285714286
46574,0,0,0,330,2018-12-29,39.2857142857143
46575,0,0,0,210,2017-08-26,109.285714285714
46576,1,15.2857142857143,2.72691868540659,396.23,2017-03-01,134.714285714286
46577,0,0,0,240,2018-08-24,57.4285714285714
46578,2,7.71428571428571,0.752570601030746,490,2018-08-06,60
46579,0,0,0,185,2018-08-10,59.4285714285714
46580,0,0,0,259.44,2017-09-14,106.571428571429
46581,1,0.857142857142857,-0.154150679827258,665,2019-06-11,15.8571428571429
46582,11,98,13.4048748843266,1055.47,2017-11-11,98.2857142857143
46583,0,0,0,481.13,2017-09-07,107.571428571429
46584,7,119.857142857143,6.57486807797522,1239.92,2017-06-11,120.142857142857
46585,0,0,0,80,2018-11-01,47.5714285714286
46586,0,0,0,150,2018-07-13,63.4285714285714
46587,1,0.285714285714286,-1.25276296849537,450,2018-12-21,40.4285714285714
46588,0,0,0,480,2017-08-09,111.714285714286
46589,0,0,0,100,2018-12-13,41.5714285714286
46590,8,48,8.52630983444602,1503,2018-03-10,81.2857142857143
46591,0,0,0,140,2019-04-10,24.7142857142857
46592,2,5.57142857142857,1.24397813893964,180,2019-01-12,37.2857142857143
46593,1,0.571428571428571,-0.559615787935423,2290,2017-04-20,127.571428571429
46594,0,0,0,336,2018-08-02,60.5714285714286
46595,0,0,0,113.21,2018-02-27,82.8571428571429
46596,1,14,2.63905732961526,630,2017-09-23,105.285714285714
46597,1,35.1428571428571,3.55942138687705,898.11,2017-10-10,102.857142857143
46598,0,0,0,250,2019-09-24,0.857142857142857
46599,0,0,0,90,2018-10-07,51.1428571428571
46600,0,0,0,100,2019-04-29,22
46601,0,0,0,169.81,2018-01-05,90.4285714285714
46602,0,0,0,150,2018-01-30,86.8571428571429
46603,1,0.142857142857143,-1.94591014905531,360,2019-07-13,11.2857142857143
46604,0,0,0,50,2018-06-03,69.1428571428571
46605,1,0.285714285714286,-1.25276296849537,332.75,2018-01-05,90.4285714285714
46606,0,0,0,130,2018-11-24,44.2857142857143
46607,0,0,0,330,2018-07-16,63
46608,7,1.57142857142857,-11.5419295017074,4952.84,2017-04-08,129.285714285714
46609,1,5.71428571428571,1.74296930505862,362.64,2018-03-10,81.2857142857143
46610,0,0,0,230,2019-02-15,32.4285714285714
46611,0,0,0,210,2018-06-29,65.4285714285714
46612,0,0,0,500,2019-07-04,12.5714285714286
46613,0,0,0,126,2017-10-09,103
46614,7,32.2857142857143,-2.62478638287108,878.49,2017-07-13,115.571428571429
46615,0,0,0,250,2018-05-31,69.5714285714286
46616,2,19.7142857142857,3.83174217416734,665.2,2019-03-22,27.4285714285714
46617,2,100.285714285714,7.71196911316472,483.36,2017-07-11,115.857142857143
46618,0,0,0,110,2018-09-16,54.1428571428571
46619,0,0,0,360,2018-03-02,82.4285714285714
46620,0,0,0,113.21,2018-04-04,77.7142857142857
46621,0,0,0,80,2017-03-18,132.285714285714
46622,3,52,3.67138029424747,600,2018-01-20,88.2857142857143
46623,2,84.4285714285714,2.48830223878911,300,2017-10-11,102.714285714286
46624,1,34.7142857142857,3.54715129428524,670,2018-03-14,80.7142857142857
46625,0,0,0,230,2017-07-01,117.285714285714
46626,21,62.4285714285714,10.0587000825768,2960,2018-04-04,77.7142857142857
46627,0,0,0,260,2018-03-10,81.2857142857143
46628,7,4.85714285714286,-9.63238699682292,1177.17,2017-10-08,103.142857142857
46629,1,9.28571428571429,2.22847712084032,320,2018-02-08,85.5714285714286
46630,0,0,0,540,2018-11-02,47.4285714285714
46631,0,0,0,110,2017-08-06,112.142857142857
46632,0,0,0,240,2018-10-12,50.4285714285714
46633,4,1,-6.39734623510136,710,2018-05-27,70.1428571428571
46634,0,0,0,130,2018-05-27,70.1428571428571
46635,3,52.5714285714286,0.0649028862353977,780,2018-07-18,62.7142857142857
46636,3,0.857142857142857,-4.04597097793788,831,2018-03-19,80
46637,2,25.8571428571429,1.30113655277958,216,2018-09-27,52.5714285714286
46638,0,0,0,130,2018-08-26,57.1428571428571
46639,0,0,0,100,2019-03-07,29.5714285714286
46640,1,60.2857142857143,4.0990951649807,150,2018-06-29,65.4285714285714
46641,1,0.571428571428571,-0.559615787935423,480,2018-11-04,47.1428571428571
46642,3,15,4.66151193992148,620,2018-09-02,56.1428571428571
46643,1,0.142857142857143,-1.94591014905531,341.51,2017-12-31,91.1428571428571
46644,1,2,0.693147180559945,120,2018-04-08,77.1428571428571
46645,0,0,0,91,2018-03-29,78.5714285714286
46646,3,40.1428571428571,-0.206518665344531,401,2018-04-01,78.1428571428571
46647,0,0,0,420,2019-05-18,19.2857142857143
46648,1,1,0,762,2018-06-13,67.7142857142857
46649,1,0.285714285714286,-1.25276296849537,230,2018-12-14,41.4285714285714
46650,2,8.42857142857143,0.168622712435789,252.56,2017-11-19,97.1428571428571
46651,0,0,0,90,2018-11-21,44.7142857142857
46652,1,0.142857142857143,-1.94591014905531,300,2018-06-23,66.2857142857143
46653,0,0,0,75.47,2017-10-18,101.714285714286
46654,0,0,0,80,2018-02-08,85.5714285714286
46655,1,0.142857142857143,-1.94591014905531,200,2018-10-08,51
46656,0,0,0,204,2018-04-28,74.2857142857143
46657,0,0,0,160,2019-05-23,18.5714285714286
46658,0,0,0,250,2017-08-12,111.285714285714
46659,2,6.42857142857143,1.40649706843741,788,2017-10-17,101.857142857143
46660,1,1,0,730,2018-07-01,65.1428571428571
46661,0,0,0,400,2018-04-24,74.8571428571429
46662,0,0,0,360,2018-08-18,58.2857142857143
46663,0,0,0,130,2017-03-25,131.285714285714
46664,1,0.285714285714286,-1.25276296849537,264.15,2017-04-13,128.571428571429
46665,0,0,0,120,2017-03-27,131
46666,1,0.285714285714286,-1.25276296849537,350,2018-12-11,41.8571428571429
46667,0,0,0,80,2019-03-21,27.5714285714286
46668,3,4.28571428571429,-0.490622916448475,536.8,2018-09-28,52.4285714285714
46669,1,0.285714285714286,-1.25276296849537,315.85,2018-05-30,69.7142857142857
46670,6,15.5714285714286,-3.90228721384935,1112.75,2019-05-27,18
46671,0,0,0,130,2018-09-29,52.2857142857143
46672,1,0.142857142857143,-1.94591014905531,131,2018-09-29,52.2857142857143
46673,0,0,0,250,2018-04-09,77
46674,1,16,2.77258872223978,810,2018-04-26,74.5714285714286
46675,1,0.285714285714286,-1.25276296849537,250,2019-09-21,1.28571428571429
46676,0,0,0,90,2018-07-16,63
46677,29,61.5714285714286,-31.4165525051126,5980,2017-09-14,106.571428571429
46678,5,24.8571428571429,-0.249335919498574,888,2018-05-11,72.4285714285714
46679,1,0.285714285714286,-1.25276296849537,600,2017-03-20,132
46680,1,11,2.39789527279837,188,2018-11-29,43.5714285714286
46681,0,0,0,600,2018-08-03,60.4285714285714
46682,0,0,0,122.64,2018-04-26,74.5714285714286
46683,0,0,0,180,2018-09-17,54
46684,2,62,6.25382881157547,790,2018-01-06,90.2857142857143
46685,5,13.7142857142857,-2.25421150870983,641,2019-04-27,22.2857142857143
46686,0,0,0,110,2017-03-05,134.142857142857
46687,0,0,0,280,2019-01-19,36.2857142857143
46688,2,53.5714285714286,6.30373967517858,250,2017-03-28,130.857142857143
46689,0,0,0,130,2017-06-05,121
46690,0,0,0,260,2018-03-23,79.4285714285714
46691,0,0,0,94.34,2018-01-11,89.5714285714286
46692,0,0,0,180,2018-12-26,39.7142857142857
46693,0,0,0,100,2018-11-17,45.2857142857143
46694,0,0,0,130,2017-05-31,121.714285714286
46695,0,0,0,280,2019-01-11,37.4285714285714
46696,4,14.5714285714286,2.57143200003659,556.66,2018-01-26,87.4285714285714
46697,0,0,0,130,2019-09-01,4.14285714285714
46698,0,0,0,180,2019-06-14,15.4285714285714
46699,1,0.571428571428571,-0.559615787935423,460,2018-02-15,84.5714285714286
46700,0,0,0,104,2018-10-25,48.5714285714286
46701,0,0,0,240,2018-05-04,73.4285714285714
46702,0,0,0,103.77,2017-02-28,134.857142857143
46703,0,0,0,230,2018-10-12,50.4285714285714
46704,0,0,0,110,2018-02-02,86.4285714285714
46705,0,0,0,900,2018-10-28,48.1428571428571
46706,0,0,0,210,2018-04-17,75.8571428571429
46707,1,15.5714285714286,2.74543773317383,260,2018-11-27,43.8571428571429
46708,1,0.285714285714286,-1.25276296849537,290,2019-03-22,27.4285714285714
46709,0,0,0,60,2018-10-15,50
46710,3,21.5714285714286,5.51783920702808,588.77,2018-05-19,71.2857142857143
46711,0,0,0,70,2019-08-08,7.57142857142857
46712,0,0,0,130,2018-10-28,48.1428571428571
46713,0,0,0,180,2019-03-01,30.4285714285714
46714,2,3.85714285714286,0.944461608840852,1289.05,2018-07-16,63
46715,4,16.5714285714286,4.61872225533027,1340,2019-02-07,33.5714285714286
46716,1,0.142857142857143,-1.94591014905531,321,2018-01-20,88.2857142857143
46717,5,17.8571428571429,3.85145825270665,359.61,2017-04-02,130.142857142857
46718,2,0.571428571428571,-2.79320800944252,544.64,2017-06-08,120.571428571429
46719,1,17.1428571428571,2.84158159372673,518.87,2017-08-30,108.714285714286
46720,5,113.428571428571,8.06346489396561,470,2017-03-01,134.714285714286
46721,0,0,0,126,2018-01-06,90.2857142857143
46722,0,0,0,290,2018-12-20,40.5714285714286
46723,0,0,0,360,2018-03-13,80.8571428571429
46724,0,0,0,150,2018-08-18,58.2857142857143
46725,1,0.857142857142857,-0.154150679827258,340,2018-02-20,83.8571428571429
46726,8,1.28571428571429,-14.8741340118826,1086.81,2017-12-05,94.8571428571429
46727,0,0,0,250,2019-08-07,7.71428571428571
46728,0,0,0,459,2018-02-15,84.5714285714286
46729,2,1.14285714285714,-1.94591014905531,360,2017-09-28,104.571428571429
46730,0,0,0,100,2019-08-02,8.42857142857143
46731,0,0,0,320,2017-11-26,96.1428571428571
46732,0,0,0,299.2,2018-08-30,56.5714285714286
46733,0,0,0,485,2018-09-07,55.4285714285714
46734,2,0.285714285714286,-3.89182029811063,261.98,2017-12-01,95.4285714285714
46735,1,0.428571428571429,-0.847297860387204,600,2018-09-06,55.5714285714286
46736,0,0,0,180,2017-12-13,93.7142857142857
46737,0,0,0,130,2017-07-27,113.571428571429
46738,0,0,0,150,2018-04-29,74.1428571428571
46739,8,12.5714285714286,-0.15943818994707,826.69,2018-01-12,89.4285714285714
46740,0,0,0,130,2017-08-04,112.428571428571
46741,0,0,0,130,2019-09-21,1.28571428571429
46742,0,0,0,80,2018-03-16,80.4285714285714
46743,0,0,0,600,2019-06-03,17
46744,0,0,0,360,2018-03-17,80.2857142857143
46745,7,56.1428571428571,3.4389988258166,1085.28,2017-10-12,102.571428571429
46746,0,0,0,80,2017-07-12,115.714285714286
46747,1,14.1428571428571,2.64920970107928,260,2018-09-21,53.4285714285714
46748,0,0,0,350,2018-10-05,51.4285714285714
46749,0,0,0,680,2019-03-13,28.7142857142857
46750,1,0.428571428571429,-0.847297860387204,473.21,2018-04-02,78
46751,2,0.285714285714286,-3.89182029811063,600,2018-11-08,46.5714285714286
46752,0,0,0,330,2018-01-20,88.2857142857143
46753,0,0,0,210,2018-11-03,47.2857142857143
46754,0,0,0,180,2019-01-25,35.4285714285714
46755,0,0,0,5900,2018-02-22,83.5714285714286
46756,1,33.7142857142857,3.5179216559703,270,2018-07-23,62
46757,0,0,0,150,2018-12-07,42.4285714285714
46758,0,0,0,235.85,2017-04-27,126.571428571429
46759,1,1,0,400,2019-07-11,11.5714285714286
46760,0,0,0,90,2019-03-16,28.2857142857143
46761,5,52.5714285714286,7.6467949639564,840,2018-06-24,66.1428571428571
46762,1,0.857142857142857,-0.154150679827258,120,2019-02-10,33.1428571428571
46763,0,0,0,130,2019-01-07,38
46764,1,0.285714285714286,-1.25276296849537,280,2018-10-12,50.4285714285714
46765,13,36.8571428571429,2.24656940859385,1661,2018-12-23,40.1428571428571
